Latitude,Longitude,Accident_Date,Accident_Time,Light_Condition,Speed_Zone
-38.08448,145.29537,21/4/2013,0.3542,1,0.5833
-37.70081,144.9836,26/4/2013,0.6858,1,0.4167
-37.66289,144.9147,26/4/2013,0.835,0.5,0.4167
-38.01452,145.28033,25/4/2013,0.8013,0.5,0.4167
-37.29789,146.09427,5/10/2013,0.5958,1,0.8333
-37.72131,144.95119,7/10/2013,0.7688,1,0.5
-37.95472,145.07648,8/10/2013,0.3563,1,0.5833
-37.924,145.08248,8/10/2013,0.3492,1,0.5
-37.88951,145.36832,8/10/2013,0.6042,1,0.5
-37.68553,144.91736,5/10/2013,0.975,0.5,0.5
-38.07032,145.26893,8/10/2013,0.7508,1,0.6667
-37.66725,144.95479,23/10/2012,0.375,1,0.5833
-36.31352,145.04963,9/10/2013,0.4583,1,0.3333
-38.00121,145.23357,9/10/2013,0.7542,1,0.3333
-37.79357,144.96475,9/10/2013,0.7688,1,0.5
-37.74033,145.05907,9/10/2013,0.8875,0.5,0.5
-37.83503,145.13549,8/1/2013,0.6062,1,0.5
-37.73858,144.94058,12/12/2012,0.4292,1,0.5
-37.70316,144.94855,9/1/2013,0.4625,1,0.5
-37.81784,145.37607,5/1/2013,0.6667,1,0.5833
-37.84715,145.04565,9/1/2013,0.7604,1,0.4167
-37.88744,145.0893,9/1/2013,0.7604,1,0.6667
-36.76712,144.26651,9/1/2013,0.8083,1,0.5
-38.15193,145.15396,9/1/2013,0.875,0.5,0.5833
-37.82516,145.25169,9/1/2013,0.7304,1,0.5
-38.07515,144.36695,11/1/2013,0.3854,1,0.5
-38.23551,145.03725,10/1/2013,0.6896,1,0.6667
-36.19914,145.53154,10/1/2013,0.6042,1,0.8333
-37.68815,144.56744,22/6/2013,0.6438,1,0.5
-37.7987,145.60696,26/6/2013,0.625,1,0.5
-37.82764,144.9581,26/6/2013,0.6708,0.5,0.4167
-37.89903,145.09233,13/6/2013,0.75,0.5,0.4167
-37.09132,143.48503,25/6/2013,0.4713,1,0.8333
-37.84265,144.94038,27/6/2013,0.375,1,0.4167
-37.79069,145.03619,26/6/2013,0.3333,1,0.8333
-37.68671,144.9315,27/6/2013,0.6708,0.5,0.5
-37.21056,145.42299,19/6/2013,0.75,0.5,0.4167
-37.96552,145.0566,28/6/2013,0.5542,1,0.5
-37.87566,145.03959,19/3/2013,0.4208,1,0.5
-37.84154,145.26379,19/3/2013,0.0833,0,0.5833
-37.8431,145.08041,19/3/2013,0.55,1,0.4167
-37.86126,145.01971,19/3/2013,0.5646,1,0.4167
-37.6652,144.93452,19/3/2013,0.6871,1,0.5
-37.73752,145.00408,18/3/2013,0.4708,1,0.5
-36.46953,145.11392,19/3/2013,0.725,1,0.8333
-37.53583,145.02911,19/3/2013,0.8396,0,0.6667
-37.8002,144.90335,20/3/2013,0.5521,1,0.3333
-37.81102,145.23749,15/7/2012,0.8958,0.5,0.5
-37.29796,144.95032,21/3/2013,0.3554,1,0.4167
-37.56893,143.80225,21/3/2013,0.5458,1,0.8333
-36.0401,145.22073,21/3/2013,0.5479,1,0.8333
-37.79904,144.98505,16/5/2012,0.5058,1,0.3333
-37.13471,144.86877,13/4/2012,0.625,1,0.8333
-37.78922,144.98887,3/3/2012,0.8042,0.5,0.4167
-38.09735,147.06052,16/5/2012,0.6708,1,0.5
-38.01889,146.7369,16/5/2012,0.7254,0,0.8333
-38.18894,145.0956,17/5/2012,0.3542,1,0.4167
-36.38924,145.35814,2/5/2012,0.6375,1,0.3333
-38.3981,144.8882,10/5/2012,0.6667,1,0.6667
-36.7584,144.29819,24/4/2012,0.0125,0.5,0.5
-37.83473,145.17276,17/5/2012,0.3458,1,0.6667
-38.31574,144.26384,18/5/2012,0.5479,1,0.8333
-37.88457,145.04765,18/5/2012,0.75,0.5,0.4167
-37.73931,143.7481,12/5/2012,0.5125,1,0.75
-37.70302,144.75655,27/11/2012,0.3104,1,0.5
-36.75566,144.26366,15/8/2012,0.6458,1,0.5
-37.86528,144.98157,22/11/2012,0.5563,1,0.5
-38.1053,145.16763,13/11/2012,0.7146,1,0.5833
-36.34303,145.09959,27/11/2012,0.7538,1,0.8333
-38.38888,142.49764,28/11/2012,0.3417,1,0.5
-37.81372,144.97257,28/11/2012,0.5083,1,0.3333
-37.75158,144.83273,28/4/2012,0.5417,1,0.5
-37.83281,144.97224,12/9/2012,0.75,0.5,0.5
-37.7792,144.87456,28/11/2012,0.6333,1,0.5
-38.18115,144.38945,3/9/2012,0.8846,0.5,0.4167
-37.93144,145.18731,30/8/2012,0.7188,0,0.8333
-37.75445,144.89664,4/9/2012,0.7521,1,0.5
-37.76618,145.10738,4/9/2012,0.9242,0.5,0.5833
-37.88753,145.10802,5/9/2012,0.3417,1,0.5
-37.72055,144.94402,5/9/2012,0.35,1,0.4167
-37.5002,145.14528,5/9/2012,0.4167,1,0.6667
-36.77979,144.25025,5/9/2012,0.4375,1,0.5
-36.71176,142.19969,5/9/2012,0.4688,1,0.5
-36.96358,145.92983,1/9/2012,0.625,1,0.5
-36.35529,146.3266,6/9/2012,0.2979,0.5,0.4167
-38.59736,146.11933,5/9/2012,0.5958,1,0.8333
-37.85423,145.1027,6/9/2012,0.5212,1,0.5
-37.99241,145.15819,21/3/2013,0.2625,0.5,0.6667
-38.41336,145.93741,16/12/2012,0.2208,0.5,0.6667
-37.70819,144.87862,21/3/2013,0.2979,1,0.5
-37.82786,147.62173,22/3/2013,0.4767,1,0.5
-37.95349,145.17934,27/12/2012,0.7517,1,0.6667
-37.86891,145.12032,23/3/2013,0.2958,0.5,0.5
-37.72898,144.8697,23/3/2013,0.6333,1,0.5
-37.47945,144.3049,23/3/2013,0.7271,1,0.5
-36.78028,147.21711,23/3/2013,0.6438,1,0.6667
-38.35875,142.47035,24/3/2013,0.0083,0,0.4167
-38.12621,145.13391,18/5/2012,0.6458,1,0.8333
-37.83605,145.1353,19/5/2012,0.7304,0.5,0.5
-37.98915,145.17966,20/9/2012,0.8496,0.5,0.4167
-37.57948,143.91457,21/9/2012,0.5146,1,0.6667
-37.32022,144.36887,22/9/2012,0.5158,1,0.8333
-37.89849,144.99568,22/9/2012,0.5833,1,0.5
-37.62223,144.34122,22/9/2012,0.7746,0.5,0.9167
-37.89832,144.99431,22/9/2012,0.1333,0.5,0.5
-38.21361,145.38085,23/9/2012,0.375,1,0.3333
-36.7573,144.29191,23/9/2012,0.0104,0.5,0.5
-37.80924,144.95237,23/9/2012,0.675,1,0.5
-36.77135,144.34987,24/9/2012,0.6375,1,0.75
-37.74463,144.91008,25/9/2012,0.3396,1,0.5
-37.96593,145.06001,28/11/2012,0.7504,1,0.5
-37.64999,145.00537,29/11/2012,0.3475,1,0.5833
-37.99722,145.27529,29/11/2012,0.6775,1,0.6667
-37.91107,145.36818,18/11/2012,0.4271,1,0.5
-37.59724,144.92521,29/11/2012,0.8812,0.5,0.5
-37.56176,143.85481,26/11/2012,0.8104,1,0.4167
-37.90223,145.02649,22/11/2012,0.6854,1,0.5
-38.36278,145.11587,30/11/2012,0.7271,1,0.6667
-38.25082,145.54338,30/11/2012,0.5417,1,0.8333
-37.81425,144.96316,1/12/2012,0.6792,1,0.3333
-37.74878,145.33676,1/12/2012,0.6292,1,0.5833
-37.76449,145.04678,1/12/2012,0.9658,0.5,0.4167
-37.76149,145.01876,6/9/2012,0.6904,1,0.4167
-37.79473,144.97907,1/9/2012,0.5542,1,0.4167
-37.69623,145.01121,5/9/2012,0.7083,1,0.5
-37.97103,145.14849,14/8/2012,0.6729,1,0.6667
-38.0939,147.08483,7/9/2012,0.6458,1,0.5
-37.87613,144.68429,7/9/2012,0.6333,1,0.4167
-38.30305,145.18495,6/9/2012,0.0,0.5,0.5
-37.83283,145.06953,31/8/2012,0.3333,1,0.5
-37.6575,145.05726,14/2/2012,0.0125,0.5,0.5833
-37.84198,144.93922,9/9/2012,0.5442,1,0.5
-38.15343,144.35791,9/9/2012,0.8771,0.5,0.5
-37.84441,145.03639,24/3/2013,0.6708,1,0.5
-37.73545,144.92852,24/3/2013,0.1271,0.5,0.8333
-37.8461,145.21586,25/3/2013,0.265,0.5,0.6667
-37.24851,144.44825,25/3/2013,0.345,1,0.4167
-37.80886,144.97995,25/3/2013,0.5833,1,0.5833
-38.16822,144.33093,30/10/2012,0.375,1,0.5
-37.79676,144.93622,20/3/2013,0.5233,1,0.6667
-36.76229,144.28437,15/2/2013,0.875,0.5,0.5
-37.71695,144.94088,14/1/2013,0.7625,0.5,0.4167
-37.91722,145.01993,16/2/2013,0.5458,1,0.4167
-37.69745,144.78124,9/3/2013,0.5604,1,0.5833
-37.90013,145.17445,23/3/2013,0.4583,1,0.5
-37.48924,143.81747,26/3/2013,0.7308,1,0.5
-38.30801,145.19501,25/9/2012,0.5062,1,0.4167
-37.88441,144.70092,18/9/2012,0.6417,1,0.5
-37.83943,144.79576,26/9/2012,0.2667,1,0.8333
-38.19904,145.31064,26/9/2012,0.2979,1,0.8333
-37.81749,147.73604,26/9/2012,0.9354,0.5,0.5833
-37.72847,144.80445,9/8/2012,0.625,1,0.5833
-37.7771,144.96044,27/9/2012,0.3875,1,0.4167
-37.84834,144.98457,28/9/2012,0.3996,1,0.5
-37.8579,145.00156,28/9/2012,0.3125,1,0.5
-37.7432,145.07543,28/9/2012,0.7508,1,0.4167
-36.38316,145.39891,29/9/2012,0.7229,1,0.4167
-37.86545,144.97311,2/12/2012,0.6667,1,0.5
-37.96508,145.01223,2/12/2012,0.7646,1,0.5
-37.505,143.79612,2/12/2012,0.8417,1,0.8333
-36.37816,146.36906,3/12/2012,0.5938,1,0.9167
-37.81641,144.98542,3/12/2012,0.6304,1,0.5
-37.56614,143.89064,4/12/2012,0.3,1,0.5
-35.9672,145.7128,4/12/2012,0.3492,1,0.8333
-35.92109,145.64513,5/12/2012,0.3896,1,0.5
-37.79504,145.2165,4/12/2012,0.6792,1,0.5
-37.99118,146.88622,4/12/2012,0.9208,0,0.8333
-37.79155,144.96069,5/12/2012,0.8792,0.5,0.5
-37.78584,144.93036,3/12/2012,0.3771,1,0.4167
-36.62369,146.82341,9/9/2012,0.7917,0,0.6667
-37.81456,144.95435,7/9/2012,0.2938,1,0.4167
-38.02751,145.26202,6/9/2012,0.3812,1,0.5833
-37.56477,143.86242,5/9/2012,0.7083,1,0.4167
-38.00519,145.25156,11/9/2012,0.3512,1,0.8333
-37.78787,145.29222,11/9/2012,0.3367,1,0.5
-37.96909,146.98876,11/9/2012,0.3146,0.5,0.4167
-38.18043,144.38354,8/9/2012,0.5,1,0.5
-37.86647,144.98135,11/9/2012,0.7917,0.5,0.3333
-37.75861,145.06925,2/9/2012,0.3917,1,0.5
-37.83336,144.95934,12/9/2012,0.8521,0.5,0.5
-37.88889,145.16414,12/9/2012,0.93,0.5,0.6667
-37.88663,144.66251,13/9/2012,0.4242,1,0.5833
-38.00511,145.32065,26/3/2013,0.7625,1,0.4167
-37.58357,144.69786,26/3/2013,0.7625,0.5,0.4167
-37.79919,144.79048,22/3/2013,0.4292,1,0.8333
-37.30172,144.12775,27/3/2013,0.2313,0.5,0.5
-37.76757,144.92715,27/3/2013,0.2979,1,0.4167
-38.15922,145.95972,27/3/2013,0.3929,1,0.8333
-35.92548,145.4537,26/3/2013,0.7625,0.5,0.8333
-37.55059,143.82201,27/3/2013,0.6312,1,0.3333
-37.58941,144.93686,27/3/2013,0.8562,0.5,0.5
-37.76483,144.94377,28/3/2013,0.2925,0.5,0.5
-38.38332,142.51935,28/3/2013,0.4792,1,0.5833
-37.64736,145.0261,28/3/2013,0.6392,1,0.5
-36.72117,142.19291,28/3/2013,0.5125,1,0.4167
-36.40894,145.3935,29/9/2012,0.4729,1,0.5833
-37.71639,145.00672,10/9/2012,0.5958,1,0.5
-37.95993,145.18657,27/9/2012,0.5979,1,0.6667
-36.76229,144.28437,28/9/2012,0.7625,0.5,0.4167
-38.02563,143.61861,2/10/2012,0.0125,0,0.8333
-37.96665,145.1872,2/10/2012,0.4708,1,0.5
-37.87625,144.99224,2/10/2012,0.9333,0.5,0.5
-38.59692,145.78506,30/9/2012,0.7208,1,0.8333
-37.96677,145.19422,28/9/2012,0.5104,1,0.6667
-37.81794,144.99343,4/10/2012,0.5525,1,0.3333
-37.77535,144.88373,4/10/2012,0.8571,0.5,0.5
-37.64389,145.35388,5/10/2012,0.4229,1,0.8333
-37.75544,145.05964,23/11/2012,0.3875,1,0.5
-38.60254,145.59318,6/12/2012,0.5833,1,0.5
-37.89414,145.08799,4/12/2012,0.3146,1,0.5
-37.78165,144.79168,22/7/2012,0.6458,1,0.5
-37.82606,144.9302,22/7/2012,0.68,1,0.6667
-37.42362,145.05636,23/7/2012,0.2979,0.5,0.8333
-37.76793,145.24251,22/7/2012,0.7171,1,0.5
-37.7766,144.82473,21/7/2012,0.7708,0.5,0.6667
-37.89563,145.05089,21/7/2012,0.8875,0,0.4167
-37.68201,144.91579,23/7/2012,0.7167,0.5,0.5
-37.8102,145.31581,9/4/2012,0.5479,1,0.5833
-37.8674,145.23604,24/7/2012,0.5208,1,0.6667
-38.35502,142.59841,24/7/2012,0.2083,0,0.8333
-37.90927,145.16045,14/9/2012,0.1042,0.5,0.6667
-38.04437,145.36693,15/9/2012,0.0458,0.5,0.5833
-37.97553,145.20392,15/9/2012,0.0229,0.5,0.6667
-37.88384,144.62355,15/9/2012,0.5,1,0.5833
-37.96057,145.13721,15/9/2012,0.5167,1,0.5
-38.06292,145.42041,16/9/2012,0.6667,1,0.6667
-38.33863,144.28642,17/9/2012,0.3521,1,0.8333
-38.10231,145.26624,17/9/2012,0.5604,1,0.4167
-37.74448,144.99624,17/9/2012,0.6875,1,0.5833
-37.59231,144.76008,17/9/2012,0.6813,1,0.8333
-37.9011,145.16193,17/9/2012,0.6312,1,0.6667
-38.59755,143.71158,16/8/2012,0.4583,1,0.8333
-38.21009,146.15189,8/4/2013,0.6438,1,0.5
-37.38231,144.57777,8/4/2013,0.8458,0,0.6667
-38.33498,144.97805,9/4/2013,0.5542,1,0.8333
-37.89157,144.72831,9/4/2013,0.6458,1,0.4167
-38.06875,145.47126,13/3/2013,0.2646,0.5,0.6667
-37.79093,144.88886,10/4/2013,0.4767,1,0.5
-38.70871,143.7089,5/3/2013,0.4167,1,0.6667
-38.21327,145.75378,6/4/2013,0.4583,1,0.8333
-37.77013,144.79566,11/4/2013,0.5417,1,0.6667
-38.58891,146.06606,11/4/2013,0.6396,1,0.8333
-37.73542,144.90374,12/4/2013,0.3575,1,0.8333
-38.12434,145.14056,6/12/2012,0.6729,1,0.4167
-37.98386,145.08661,5/10/2012,0.8483,0.5,0.5
-38.06937,145.27811,6/10/2012,0.0604,0,0.4167
-37.34252,144.13314,6/10/2012,0.5458,1,0.4167
-37.90293,145.33091,7/10/2012,0.1292,0.5,0.5833
-37.84056,145.03091,7/10/2012,0.5042,1,0.4167
-38.01691,145.23335,7/10/2012,0.1333,0.5,0.6667
-37.63684,145.02646,7/10/2012,0.7146,1,0.6667
-37.82594,144.94794,7/10/2012,0.8042,0.5,0.5
-38.00762,145.3077,7/10/2012,0.7583,1,0.4167
-37.97729,145.22225,8/10/2012,0.3883,1,0.5
-36.10237,146.82553,8/10/2012,0.4688,1,0.8333
-36.43993,145.31344,4/10/2012,0.9167,0.5,0.8333
-37.05568,142.77946,23/7/2012,0.5863,1,0.5
-37.79854,144.88821,25/5/2012,0.8042,0.5,0.4167
-38.05837,145.20604,24/7/2012,0.7104,0.5,0.8333
-37.89038,145.16912,24/7/2012,0.8417,0.5,0.4167
-37.84096,145.09245,25/7/2012,0.3875,1,0.4167
-37.92801,145.23307,25/7/2012,0.9604,0.5,0.6667
-37.74858,144.96533,24/7/2012,0.3333,0.5,0.5
-38.35382,144.91072,26/7/2012,0.6333,1,0.4167
-37.08728,145.10261,26/7/2012,0.6792,1,0.9167
-38.60616,145.59116,26/7/2012,0.8479,0.5,0.4167
-38.28545,145.18843,27/7/2012,0.3833,1,0.6667
-37.72914,144.96373,27/7/2012,0.4283,1,0.5
-37.96107,145.36016,27/7/2012,0.6354,1,0.6667
-38.07789,144.36574,18/9/2012,0.725,0,0.6667
-37.73431,148.08826,18/9/2012,0.6829,1,0.5
-37.74566,148.39839,19/9/2012,0.4613,1,0.8333
-37.9302,145.49182,19/9/2012,0.5917,1,0.5
-38.15422,144.36887,18/9/2012,0.5125,1,0.5
-36.1887,147.00649,19/9/2012,0.7208,1,0.8333
-36.77119,142.18378,19/9/2012,0.8542,0,0.8333
-37.62839,145.02788,19/9/2012,0.9292,0.5,0.6667
-37.68756,144.56733,20/9/2012,0.6467,1,0.5
-37.7286,144.92392,21/9/2012,0.4583,1,0.5
-36.41211,147.03687,19/9/2012,0.8438,0,0.8333
-38.04781,145.1138,21/9/2012,0.8521,0.5,0.5
-37.87793,145.37322,27/1/2013,0.4292,1,0.5
-37.80816,144.96874,9/12/2012,0.605,1,0.3333
-36.46032,142.03967,9/12/2012,0.7167,1,0.8333
-37.74994,145.01147,30/10/2012,0.7208,1,0.4167
-37.76587,145.30324,10/12/2012,0.375,1,0.6667
-37.68058,144.88652,10/12/2012,0.9708,0.5,0.5833
-38.52236,145.34108,23/11/2012,0.6458,1,0.4167
-37.81254,144.95958,11/12/2012,0.6667,1,0.3333
-37.64204,144.91823,11/12/2012,0.55,1,0.4167
-37.77773,144.60771,12/12/2012,0.6712,1,0.8333
-38.02966,145.12887,12/12/2012,0.7188,1,0.5
-37.7456,145.00764,12/12/2012,0.6875,1,0.5833
-38.22965,145.04493,12/12/2012,0.8896,0.5,0.5
-37.71892,144.85304,12/12/2012,0.8104,0.5,0.6667
-37.81478,145.09943,8/10/2012,0.3354,1,0.5
-38.1284,145.32694,8/10/2012,0.725,1,0.6667
-37.88459,144.73285,9/10/2012,0.4167,1,0.5833
-37.81646,144.97898,9/10/2012,0.4354,1,0.5
-38.15159,144.29561,10/10/2012,0.0417,0,0.8333
-37.75539,144.90815,10/10/2012,0.3875,1,0.5
-37.83494,144.88234,10/10/2012,0.7146,1,0.5
-37.81769,144.96662,11/10/2012,0.3896,1,0.4167
-35.91899,145.65984,7/10/2012,0.5417,1,0.5
-37.6375,145.19439,11/9/2012,0.7146,1,0.4167
-38.69122,143.15567,12/10/2012,0.5867,1,0.6667
-36.04532,146.61931,12/10/2012,0.6687,1,0.8333
-38.23552,144.63327,12/10/2012,0.9229,0,0.5833
-37.68344,145.46252,27/7/2012,0.675,1,0.8333
-37.68763,145.00246,27/7/2012,0.7583,0.5,0.5833
-37.82569,144.99793,28/7/2012,0.0529,0.5,0.3333
-37.77789,144.7737,26/5/2012,0.4313,1,0.5833
-37.93724,145.18953,28/7/2012,0.6888,0.5,0.5
-35.98669,143.94582,24/7/2012,0.9792,0,0.8333
-37.84664,145.36052,28/7/2012,0.5917,1,0.5
-38.09844,145.29272,29/7/2012,0.6792,1,0.5
-37.91452,145.12772,30/7/2012,0.3458,1,0.6667
-37.84452,145.03726,30/7/2012,0.4354,1,0.5
-37.81617,145.22048,30/7/2012,0.6438,1,0.4167
-38.10746,147.08937,30/7/2012,0.7271,0.5,0.4167
-37.80325,145.0813,19/6/2012,0.3,0,0.5
-37.86263,145.00071,25/1/2013,0.5604,1,0.4167
-37.97615,145.2389,15/2/2013,0.2687,0.5,0.8333
-37.86256,145.05808,15/2/2013,0.3525,1,0.4167
-37.18676,145.4909,14/2/2013,0.7979,0.5,0.8333
-37.77856,145.24956,15/2/2013,0.5208,1,0.5
-38.32603,144.31777,15/2/2013,0.4708,1,0.5
-37.87527,145.24387,19/7/2012,0.6862,1,0.5833
-37.82122,144.96723,15/2/2013,0.835,1,0.5
-37.88251,145.109,15/2/2013,0.6721,1,0.5833
-38.25546,145.10324,16/2/2013,0.3458,1,0.8333
-37.8293,145.05844,16/2/2013,0.5021,1,0.3333
-38.00857,145.20677,15/2/2013,0.3388,1,0.5
-38.10873,145.13987,29/3/2013,0.5125,1,0.6667
-38.49326,143.889,29/3/2013,0.35,1,0.8333
-37.90565,145.05345,29/3/2013,0.7663,1,0.5833
-37.74322,145.07231,25/3/2013,0.3333,1,0.5
-34.2114,142.16058,1/4/2013,0.5992,1,0.5
-34.83263,142.29436,1/4/2013,0.6021,1,0.9167
-37.30204,145.37109,12/9/2012,0.8812,0,0.8333
-37.90986,145.08817,2/4/2013,0.8025,0.5,0.5833
-37.73465,144.8217,1/4/2013,0.9167,0.5,0.4167
-37.5989,143.83807,2/4/2013,0.9313,0.5,0.5
-37.81057,145.2696,2/4/2013,0.6479,1,0.5833
-38.01709,145.2814,3/4/2013,0.8475,0.5,0.4167
-37.73577,144.92883,3/4/2013,0.9408,0.5,0.8333
-38.32556,141.52114,13/10/2012,0.4333,1,0.8333
-37.48737,145.06302,13/10/2012,0.4667,1,0.4167
-38.07099,145.12119,13/10/2012,0.4292,1,0.5
-37.97197,145.23243,14/10/2012,0.3404,1,0.6667
-37.99687,145.25305,13/10/2012,0.4642,1,0.8333
-37.88351,144.64748,27/6/2012,0.7917,0.5,0.5833
-37.72078,144.77004,14/10/2012,0.8521,0.5,0.5
-38.07491,145.3386,11/5/2012,0.2625,0.5,0.8333
-37.74063,145.02771,27/9/2012,0.7083,1,0.5
-37.86978,144.59729,17/10/2012,0.7083,0.5,0.4167
-37.79468,145.03116,17/10/2012,0.6771,1,0.5
-37.70924,144.57388,31/7/2012,0.3479,1,0.3333
-37.82358,144.89554,31/7/2012,0.375,1,0.5
-36.15686,144.78994,31/7/2012,0.6833,1,0.75
-37.89858,145.03471,31/7/2012,0.7292,0.5,0.4167
-37.51928,145.02724,24/7/2012,0.7917,0.5,0.8333
-37.69834,143.16793,30/7/2012,0.4792,1,0.8333
-37.71834,144.70709,3/4/2012,0.6771,1,0.8333
-37.86907,144.75789,2/8/2012,0.2542,1,0.8333
-37.82752,144.96209,23/7/2012,0.8042,0.5,0.5
-37.83399,145.02445,17/5/2012,0.8917,0.5,0.6667
-37.05636,146.04304,1/8/2012,0.25,0.5,0.8333
-37.39193,144.59351,3/8/2012,0.8392,0,0.6667
-38.06727,144.33704,16/2/2013,0.9792,0,0.8333
-38.10726,147.0683,17/2/2013,0.5083,1,0.5
-37.82532,144.94794,16/2/2013,0.8896,0.5,0.5
-37.82529,145.28761,17/2/2013,0.9233,0.5,0.6667
-37.81534,147.61723,4/6/2012,0.7083,0.5,0.5833
-38.23669,146.39484,18/2/2013,0.3771,1,0.4167
-38.09885,144.35525,18/2/2013,0.4667,1,0.6667
-37.77469,145.35623,4/12/2012,0.6854,1,0.4167
-37.92093,145.02255,18/2/2013,0.3542,1,0.6667
-37.6863,145.02881,18/2/2013,0.8896,0.5,0.5833
-37.8097,144.95111,12/2/2013,0.7292,1,0.5
-37.80043,145.15254,6/12/2012,0.6729,1,0.8333
-37.95472,145.07648,6/12/2012,0.7942,1,0.5833
-37.75351,145.05226,6/12/2012,0.75,1,0.5
-37.80712,145.32534,6/12/2012,0.3937,1,0.5833
-37.87182,144.6651,7/12/2012,0.2917,1,0.5833
-37.66681,145.01389,7/12/2012,0.4792,1,0.4167
-37.67834,145.0142,7/12/2012,0.5025,1,0.5
-38.03493,145.3431,7/12/2012,0.55,1,0.5
-37.95661,145.01494,8/12/2012,0.4167,1,0.4167
-37.82567,144.96911,8/12/2012,0.6333,1,0.6667
-38.3517,144.91984,9/12/2012,0.5167,1,0.5
-37.8155,144.94523,9/12/2012,0.1396,0.5,0.3333
-37.81069,144.99564,19/10/2012,0.6875,1,0.4167
-37.69605,145.05935,19/10/2012,0.7267,1,0.5
-37.47913,144.59208,20/10/2012,0.4333,1,0.5
-38.20127,145.22111,21/10/2012,0.1333,0,0.6667
-38.17847,144.42061,21/10/2012,0.4271,1,0.6667
-38.14431,144.38213,21/10/2012,0.7125,1,0.4167
-37.68719,144.91259,22/10/2012,0.3,0.5,0.4167
-38.12929,144.31449,22/10/2012,0.3563,1,0.8333
-37.81008,145.40592,22/10/2012,0.3021,1,0.6667
-34.20146,142.08854,23/10/2012,0.4275,1,0.5
-37.77047,144.79626,19/10/2012,0.8875,0.5,0.5833
-37.81732,147.75793,25/10/2012,0.3083,1,0.8333
-37.66725,144.95479,4/8/2012,0.05,0.5,0.6667
-37.57985,144.73096,2/8/2012,0.9708,0.5,0.4167
-38.11319,145.1603,4/8/2012,0.8479,0.5,0.5
-37.62559,145.01311,4/8/2012,0.8083,0.5,0.4167
-37.72068,147.80461,4/8/2012,0.625,1,0.6667
-38.05989,145.33818,6/8/2012,0.5521,1,0.5833
-37.70189,144.85201,6/8/2012,0.385,1,0.5
-38.17862,144.33521,6/8/2012,0.6875,1,0.4167
-37.67081,145.0161,7/8/2012,0.425,1,0.4167
-37.74799,144.80209,7/8/2012,0.5125,1,0.4167
-38.72048,143.71263,7/8/2012,0.5625,1,0.6667
-37.97722,145.03113,5/8/2012,0.6667,1,0.5
-37.75718,144.77703,19/2/2013,0.0033,0.5,0.5833
-37.80563,144.89197,19/2/2013,0.3563,1,0.4167
-37.67221,144.9222,19/2/2013,0.3492,1,0.3333
-37.8467,144.99286,15/2/2013,0.4167,1,0.3333
-38.06501,145.12027,18/2/2013,0.3875,1,0.5
-37.69664,145.07619,19/2/2013,0.8354,0.5,0.4167
-37.61139,144.83974,20/2/2013,0.1912,0,0.6667
-37.92207,145.18618,19/2/2013,0.3875,1,0.6667
-37.02763,144.90638,20/2/2013,0.5042,1,0.8333
-36.75172,144.27122,20/2/2013,0.7521,1,0.5
-37.88841,145.02168,20/2/2013,0.72,1,0.5
-34.1957,142.15407,21/2/2013,0.3104,1,0.4167
-37.74472,145.00688,13/2/2013,0.3042,0,0.5
-37.80457,145.03694,13/12/2012,0.8458,0.5,0.5
-37.84415,145.03433,13/12/2012,0.9829,0.5,0.5
-38.40485,145.01475,12/12/2012,0.8104,1,0.5
-37.91866,145.00611,10/8/2012,0.3396,1,0.4167
-37.83832,144.98652,13/12/2012,0.5188,1,0.5
-37.80467,145.24539,14/12/2012,0.6667,1,0.6667
-37.93315,145.15674,14/12/2012,0.8562,0.5,0.6667
-38.06836,145.24863,14/12/2012,0.7562,1,0.4167
-37.95472,145.07648,15/12/2012,0.8021,1,0.5833
-37.63469,144.73201,14/12/2012,0.4708,1,0.8333
-37.74017,144.9668,16/12/2012,0.1417,0.5,0.5
-37.81673,145.22442,25/10/2012,0.4767,1,0.5
-37.80931,145.03227,25/10/2012,0.8333,0.5,0.5
-37.64026,145.09614,25/10/2012,0.8375,0.5,0.5833
-37.76712,144.81445,25/10/2012,0.8083,0,0.6667
-37.87655,147.99755,25/10/2012,0.7675,1,0.5
-37.81488,144.88307,26/10/2012,0.3833,1,0.5
-38.34312,145.7708,26/10/2012,0.2646,0.5,0.6667
-36.34693,145.43184,26/10/2012,0.7633,1,0.8333
-38.20428,146.5211,26/10/2012,0.8042,0.5,0.5
-37.75961,145.13391,21/10/2012,0.7292,1,0.6667
-37.77521,145.33374,28/10/2012,0.375,1,0.5833
-37.68646,145.02878,28/10/2012,0.5583,1,0.5833
-37.81943,144.94963,3/8/2012,0.7917,0.5,0.4167
-37.94012,145.13706,8/8/2012,0.4813,1,0.5
-37.68758,144.56755,8/8/2012,0.5604,1,0.5
-37.78047,145.4514,8/6/2012,0.5458,1,0.5833
-37.68358,145.00057,8/8/2012,0.6021,1,0.5833
-37.82004,145.17577,8/8/2012,0.8533,0.5,0.5833
-37.75064,145.3716,9/8/2012,0.3396,1,0.5833
-38.11303,146.88005,8/8/2012,0.2271,0.5,0.8333
-37.78438,144.9377,9/8/2012,0.6854,1,0.5
-37.96221,147.49367,10/8/2012,0.0063,0,0.8333
-37.05036,143.80367,9/8/2012,0.5583,1,0.5
-37.69506,145.09257,10/8/2012,0.3333,1,0.6667
